,Year,Dept/Unit Name,Job Title_Chief Safety & Security OFF,Job Title_Flex Team Security Officer,Job Title_Safety And Security Off,Job Title_School Security Officer,Job Title_Senior School Security Officer,Job Title_Senior Security Officer,Total Security,Job Title_Career Counseling Manager,Job Title_Director of Counseling,"Job Title_Director, School Counseling & Post Secondary Advising",Job Title_Guidance Counselor Assistant,Job Title_HS Counseling Specialist,Job Title_K‐8 Counseling Specialist,Job Title_Manager-Secdry Schl Counselng,Job Title_School Counselor,Total Counseling
685,2010,Thurgood Marshall Middle School,0,0,0,2,0,0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
686,2010,Tilton Multiplex,0,0,0,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,2010,Turner-Drew Language Academy,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,2010,University of Chicago Charter High School - Woodlawn Campus,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,2010,University of Chicago Charter School - Donoghue Campus,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,2010,Uplift Community High School,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
691,2010,VOISE Academy High School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,2010,Velma Thomas Early Childhood Center,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,2010,Victor Herbert School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,2010,Virgil Grissom School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,2010,Von Humboldt Multiplex,0,0,0,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,2010,Wadsworth Multiplex,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,2010,Walt Disney Magnet School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,2010,Walter L Newberry Mathematics & Science Academy,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,2010,Walter Payton College Preperatory HS,0,0,0,5,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,2010,Walter Q Gresham School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,2010,Walter Reed School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,2010,Walter S Christopher School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,2010,Washington D Smyser School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,2010,Washington Irving School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,2010,Wells High Multiplex,0,0,0,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,2010,Wells Preparatory School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,2010,Wendell Phillips Academy,0,0,0,10,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,2010,Wendell Smith,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,2010,West Park Academy,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,2010,West Ridge Elementary School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,2010,Whitney M Young Magnet High School,0,0,0,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,2010,Wildwood School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,2010,William B Ogden School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,2010,William Bishop Owen Scholastic Academy School,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
715,2010,William C Goudy School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,2010,William E B Dubois School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,2010,William E Dever School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,2010,William F Finkl,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,2010,William G Hibbard School,0,0,0,2,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
720,2010,William H Brown Elementary School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,2010,William H King School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,2010,William H Ray School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,2010,William H Seward Communication Arts Academy,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,2010,William H Wells Community Academy High School,0,0,0,4,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,2010,William Howard Taft High School,0,0,0,5,0,0,5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
726,2010,William J & Charles H Mayo School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,2010,William J Bogan Computer Technical High School,0,0,0,11,0,0,11,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
728,2010,William Jones Academic Magnet High School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,2010,William K Sullivan Specialty School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,2010,William P Gray School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,2010,William P Nixon School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,2010,William T. Sherman Elementary School of Excellence,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,2010,William W Carter School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,2010,Williams Elementary School,0,0,0,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,2010,Wilma G Rudolph Learning Center,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,2010,Wolfgang A Mozart School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,2010,Woodlawn Community,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,2010,Woodson South Multiplex,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,2010,World Language High School (at Little Village),0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,2011,Adam Clayton Powell Jr Padaeia,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
741,2011,Agustin Lara Academy,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
742,2011,Air Force Academy,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
743,2011,Albany Park Multiplex,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,2011,Albert G Lane Tech High School,0,0,0,15,0,0,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,15.0
745,2011,Albert R Sabin Magnet School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
746,2011,Alessandro Volta School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
747,2011,Alexander Graham Bell School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
748,2011,Alexander Graham School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
749,2011,Alexander Hamilton School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
750,2011,Alexandre Dumas School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
751,2011,Alex Haley School,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
752,2011,Alfred David Kohn School,0,0,0,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
753,2011,Alfred Nobel School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
754,2011,Al Raby High School,0,0,0,4,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
755,2011,Amelia Earhart Opt for Know Sc,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
756,2011,Amos A Stagg School,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
757,2011,Andrew Carnegie School,0,0,0,2,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
758,2011,Andrew Jackson Language Acad,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
759,2011,Anna R. Langford Comm Acad,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
760,2011,Annie Keller Regnl Gift Mag Sc,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
761,2011,Anthony Overton School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
762,2011,Anton Dvorak Specialty Academy,0,0,0,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,2011,Arna Wendell Bontemps School,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
764,2011,Arnold Mireles Academy,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,2011,Arthur A Libby School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
766,2011,Arthur Dixon School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,2011,Arthur E Canty School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,2011,Audubon School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
769,2011,"Augustus H Burley School
l
h
l",0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,2011,Austin Multiplex,0,0,0,5,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,2011,Austin O Sexton School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
772,2011,Avalon Park School,0,0,0,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
773,2011,A N Pritzker School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
774,2011,A Philip Randolph Magnet Schoo,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
775,2011,Beasley Academic Center Magnet,0,0,0,1,0,0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0
776,2011,Belmont‐Cragin Ely Chd Demo Ct,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,2011,Belmont‐Cragin School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
778,2011,Benito Juarez High School,0,0,0,10,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
779,2011,Benjamin Banneker School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,2011,Benjamin E Mays Academy,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,2011,Bernice F Joyner CPC Br ‐ Smyt,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,2011,Betsy Ross School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
783,2011,Blair Early Childhood Center,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
784,2011,Bouchet Academy,0,0,0,2,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
785,2011,Brentano Math & Sci Academy,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
786,2011,Brian Piccolo School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
787,2011,Brighton Park School,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
788,2011,Bronzeville Schol Institute,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
789,2011,Burnham/Anthony Inclusive Acad,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,2011,Burnside Scholastic Academy,0,0,0,2,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
791,2011,CVS Achievement Academy,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,2011,CW Safety and Security,0,0,22,0,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,2011,Caldwell Acad Of Math Sci/Tech,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
794,2011,Carl Schurz High School,0,0,0,5,0,0,5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,9.0
795,2011,Carl Von Linne School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,2011,Carrie Jacobs Bond School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,2011,Carroll‐Rosenwald Annex,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
798,2011,Carver Military High School,0,0,0,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
799,2011,Casimir Pulaski Internl Acad,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
800,2011,Castellanos School,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
801,2011,Catalyst Charter‐Howland,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,2011,Cesar E Chavez Multiclt Acad C,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
803,2011,Charles Allen Prosser Car Acd,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0
804,2011,Charles Carroll School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,2011,Charles Evans Hughes School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
806,2011,Charles G Hammond School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
807,2011,Charles H Wacker School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,2011,Charles Kozminski Com Acad,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
809,2011,Charles N Holden School,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
810,2011,Charles P Steinmetz Academic C,0,0,0,3,0,0,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,9.0
811,2011,Charles R Darwin School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
812,2011,Charles R Henderson School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
813,2011,Charles S Brownell School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
814,2011,Charles S Deneen School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
815,2011,Charles W Earle School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
816,2011,Chicago Academy High School,0,0,0,2,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0
817,2011,Chicago Academy School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
818,2011,Chicago Mil Acad ‐ Bronzeville,0,0,0,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
819,2011,Chicago Voc Career Academy,0,0,0,13,0,0,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0
820,2011,Christian Ebinger School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
821,2011,Christian Fenger Academy,0,0,0,15,0,0,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
822,2011,Christopher Columbus School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
823,2011,City Wide School Improvement,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,2011,Clemente Ach Academy,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,2011,Collins Multiplex,0,0,0,5,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,2011,Columbia Explorers Academy,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
827,2011,Countee Cullen School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
828,2011,Courtenay Language Arts Center,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
829,2011,Crane Achievement Academy,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,2011,Crispus Attucks School,0,0,0,2,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
831,2011,Crown Comm Acad Fine Arts Ct,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
832,2011,Cyrus H Mccormick School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
833,2011,Daley Branch,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,2011,Daniel Boone School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
835,2011,Daniel Carter Beard School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
836,2011,Daniel J Corkery School,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
837,2011,Daniel S Wentworth School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,2011,Daniel Webster School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
839,2011,David G Farragut Career Acad,0,0,0,11,0,0,11,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,9.0
840,2011,Davis Magnet School,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
841,2011,Dewey Academy Of Multiclt Stud,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
842,2011,Dewitt Clinton School,0,0,0,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
843,2011,Disney II Magnet School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,2011,Donald L Morrill Mth/Sci Spc S,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
845,2011,Douglas Taylor School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
846,2011,Dr. Jorge Prieto Math & Sci Ac,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
847,2011,DuSable Multiplex,0,0,0,8,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,2011,Dunbar Vocational Career Acad,0,0,0,14,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
849,2011,Durkin Park School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
850,2011,Dyett High School,0,0,0,5,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
851,2011,EPIC Academy,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,2011,Edgar Allan Poe Classical Scho,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,2011,Edgebrook School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
854,2011,Edison Park Elementary School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
855,2011,Edmund Burke School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
856,2011,Edward (Duke) K Ellington Scho,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
857,2011,Edward Coles Model For Exl Sch,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
858,2011,Edward C Delano School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
859,2011,Edward Everett School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
860,2011,Edward F Dunne School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
861,2011,Edward H White School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
862,2011,Edward Jenner Acad Of The Arts,0,0,0,5,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
863,2011,Edward N Hurley School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
864,2011,Edward Tilden Career Comm Acad,0,0,0,6,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
865,2011,"Edward Tilden Career Comm Acad
d
d
ld
d",0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,2011,Edwin G Foreman High School,0,0,0,5,0,0,5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,7.0
867,2011,Elaine O Goodlow Magnet School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
868,2011,Elizabeth Peabody School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,2011,Eliza Chappell School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
870,2011,Eli Whitney School,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
871,2011,Ella Flagg Young School,0,0,0,1,0,0,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0
872,2011,Ellen H Richards Career Acad,0,0,1,2,0,0,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0
873,2011,Ellen Mitchell School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
874,2011,Emil G Hirsch Metro HS,0,0,0,6,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
875,2011,Emmit Louis Till Math/Sci Acad,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
876,2011,Englewood Multiplex,0,0,0,6,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,2011,Enrico Tonti School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
878,2011,Eric Solorio Academy HS,0,0,0,2,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0
879,2011,Ernst Prussing School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,2011,Esmond School,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
881,2011,Eugene Field School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
882,2011,Evergreen Academy School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
883,2011,Fairfield Academy,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
884,2011,Faraday Multiplex,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,2011,Federico Garcia Lorca School,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
886,2011,Fenger Achievement Academy,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,2011,Ferdinand W Peck School,0,0,0,2,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
888,2011,Fermi Multiplex,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,2011,Fernwood School,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
